goodsId,goodsSn,productNo,goodsName,goodsImg,shopId,goodsType,marketPrice,shopPrice,warnStock,goodsStock,goodsUnit,goodsTips,isSale,isBest,isHot,isNew,isRecom,goodsCatIdPath,goodsCatId,shopCatId1,shopCatId2,brandId,goodsDesc,goodsStatus,saleNum,saleTime,visitNum,appraiseNum,isSpec,gallery,goodsSeoKeywords,illegalRemarks,dataFlag,createTime,isFreeShipping,goodsSerachKeywords,modifyTime
"115498","6990116","6990116","宫薰XZCT-01","https://item.jd.com/6990116.html","105281","0","0.00","29.90","0","0","个",\N,"1","0","0","0","0",\N,"10398","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115499","6998955","6998955","凡丁堡260奶白","https://item.jd.com/6998955.html","100137","0","0.00","138.00","0","0","个",\N,"1","0","0","0","0",\N,"10301","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115500","7003985","7003985","LUCKYSAC懒人沙发","https://item.jd.com/7003985.html","104971","0","0.00","499.00","0","0","个",\N,"1","0","0","0","0",\N,"10358","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115501","7007797","7007797","帅力果蔬篮置物架","https://item.jd.com/7007797.html","100286","0","0.00","99.00","0","0","个",\N,"1","0","0","0","0",\N,"10321","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115502","7008234","7008234","颂拓SS050068000","https://item.jd.com/7008234.html","102606","0","0.00","1990.00","0","0","个",\N,"1","0","0","0","0",\N,"10347","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115503","7008244","7008244","颂拓SS050069000","https://item.jd.com/7008244.html","102606","0","0.00","1990.00","0","0","个",\N,"1","0","0","0","0",\N,"10347","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115504","7008548","7008548","竹霖生尤克里里","https://item.jd.com/7008548.html","102642","0","0.00","289.00","0","0","个",\N,"1","0","0","0","0",\N,"10320","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115505","7012566","7012566","I'MHUAHUA抽屉盒丝巾款红色永生花","https://item.jd.com/7012566.html","100287","0","0.00","299.00","0","0","个",\N,"1","0","0","0","0",\N,"10355","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115506","7034476","7034476","kakaKUC-KADS","https://item.jd.com/7034476.html","102226","0","0.00","1599.00","0","0","个",\N,"1","0","0","0","0",\N,"10320","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115507","7034498","7034498","kakaKUC-28D","https://item.jd.com/7034498.html","102226","0","0.00","580.00","0","0","个",\N,"1","0","0","0","0",\N,"10320","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115508","7040418","7040418","杰诺JN-202T","https://item.jd.com/7040418.html","100237","0","0.00","799.00","0","0","个",\N,"1","0","0","0","0",\N,"10304","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115509","7056164","7056164","小米Air13","https://item.jd.com/7056164.html","100204","0","0.00","5099.00","0","0","个",\N,"1","0","0","0","0",\N,"10380","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115510","7064712","7064712","柯丽影爱心喜字挂件","https://item.jd.com/7064712.html","105282","0","0.00","24.90","0","0","个",\N,"1","0","0","0","0",\N,"10314","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115511","7076331","7076331","松下NU-SC300","https://item.jd.com/7076331.html","100180","0","0.00","4899.00","0","0","个",\N,"1","0","0","0","0",\N,"10370","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115512","7088928","7088928","得力T3272","https://item.jd.com/7088928.html","100135","0","0.00","19.90","0","0","个",\N,"1","0","0","0","0",\N,"10348","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115513","7106470","7106470","鸭鸭YY-W-770077","https://item.jd.com/7106470.html","105283","0","0.00","100.00","0","0","个",\N,"1","0","0","0","0",\N,"10268","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115514","7108208","7108208","联想StarY360","https://item.jd.com/7108208.html","100162","0","0.00","299.00","0","0","个",\N,"1","0","0","0","0",\N,"10362","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115515","7108376","7108376","凡丁堡401","https://item.jd.com/7108376.html","100137","0","0.00","298.00","0","0","个",\N,"1","0","0","0","0",\N,"10301","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115516","7108380","7108380","凡丁堡204FL","https://item.jd.com/7108380.html","100137","0","0.00","958.00","0","0","个",\N,"1","0","0","0","0",\N,"10401","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115517","7108388","7108388","凡丁堡287","https://item.jd.com/7108388.html","100137","0","0.00","578.00","0","0","个",\N,"1","0","0","0","0",\N,"10301","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115518","7108396","7108396","凡丁堡346FL","https://item.jd.com/7108396.html","100137","0","0.00","958.00","0","0","个",\N,"1","0","0","0","0",\N,"10401","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115519","7119940","7119940","美的U1","https://item.jd.com/7119940.html","100141","0","0.00","199.00","0","0","个",\N,"1","0","0","0","0",\N,"10304","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115520","7120431","7120431","斯泰克Type-c耳机","https://item.jd.com/7120431.html","105284","0","0.00","49.00","0","0","个",\N,"1","0","0","0","0",\N,"10395","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115521","712065","712065","广博GB25280","https://item.jd.com/712065.html","100309","0","0.00","10.50","0","0","个",\N,"1","0","0","0","0",\N,"10348","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115522","7124053","7124053","微星GT","https://item.jd.com/7124053.html","100227","0","0.00","35999.00","0","0","个",\N,"1","0","0","0","0",\N,"10361","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115523","7124451","7124451","索尼MDR-1AM2","https://item.jd.com/7124451.html","100365","0","0.00","1899.00","0","0","个",\N,"1","0","0","0","0",\N,"10395","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115524","7126452","7126452","TOM23寸桃花芯单板JYY-C1","https://item.jd.com/7126452.html","105285","0","0.00","750.00","0","0","个",\N,"1","0","0","0","0",\N,"10320","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115525","7126454","7126454","TOM23寸桃花芯单板JYY-C1E电箱","https://item.jd.com/7126454.html","105285","0","0.00","950.00","0","0","个",\N,"1","0","0","0","0",\N,"10320","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115526","7126456","7126456","TOM23寸相思木单板TUC-730","https://item.jd.com/7126456.html","105285","0","0.00","760.00","0","0","个",\N,"1","0","0","0","0",\N,"10320","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115527","7126462","7126462","TOM26寸云杉木单板TUT-280","https://item.jd.com/7126462.html","105285","0","0.00","645.00","0","0","个",\N,"1","0","0","0","0",\N,"10320","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115528","7126470","7126470","TOM26寸相思木单板TUT-730","https://item.jd.com/7126470.html","105285","0","0.00","820.00","0","0","个",\N,"1","0","0","0","0",\N,"10320","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115529","7126472","7126472","TOM26寸桃花芯单板TUT-200SR","https://item.jd.com/7126472.html","105285","0","0.00","1350.00","0","0","个",\N,"1","0","0","0","0",\N,"10320","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115530","7126480","7126480","TOM26寸云杉木单板TUT-680M","https://item.jd.com/7126480.html","105285","0","0.00","980.00","0","0","个",\N,"1","0","0","0","0",\N,"10320","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115531","7128684","7128684","特步982219119877","https://item.jd.com/7128684.html","100213","0","0.00","338.00","0","0","个",\N,"1","0","0","0","0",\N,"10411","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115532","7143337","7143337","拉维斯N-550DC41寸单板缺角哑光","https://item.jd.com/7143337.html","105280","0","0.00","1550.00","0","0","个",\N,"1","0","0","0","0",\N,"10302","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115533","7143341","7143341","拉维斯米维斯S41寸单板咖啡色","https://item.jd.com/7143341.html","105280","0","0.00","699.00","0","0","个",\N,"1","0","0","0","0",\N,"10302","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115534","7146666","7146666","魅族HALO激光蓝牙耳机","https://item.jd.com/7146666.html","100127","0","0.00","999.00","0","0","个",\N,"1","0","0","0","0",\N,"10395","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115535","7156024","7156024","安踏91628004","https://item.jd.com/7156024.html","100119","0","0.00","228.00","0","0","个",\N,"1","0","0","0","0",\N,"10350","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115536","7156430","7156430","申士J1125灰色","https://item.jd.com/7156430.html","104833","0","0.00","9.90","0","0","个",\N,"1","0","0","0","0",\N,"10348","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115537","7177171","7177171","ThinkPadX1T/Y","https://item.jd.com/7177171.html","100071","0","0.00","18999.00","0","0","个",\N,"1","0","0","0","0",\N,"10380","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115538","7188066","7188066","丹尼尔惠灵顿石英女表","https://item.jd.com/7188066.html","100375","0","0.00","1350.00","0","0","个",\N,"1","0","0","0","0",\N,"10353","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115539","7210720","7210720","安普里奥·阿玛尼AR11128","https://item.jd.com/7210720.html","100322","0","0.00","2290.00","0","0","个",\N,"1","0","0","0","0",\N,"10353","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115540","7223047","7223047","美的MC-JK30Easy201","https://item.jd.com/7223047.html","100086","0","0.00","159.00","0","0","个",\N,"1","0","0","0","0",\N,"10374","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115541","7226183","7226183","I'MHUAHUA香薰永生花睡衣礼盒","https://item.jd.com/7226183.html","100287","0","0.00","399.00","0","0","个",\N,"1","0","0","0","0",\N,"10355","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115542","722806","722806","精工男腕表","https://item.jd.com/722806.html","100239","0","0.00","1750.00","0","0","个",\N,"1","0","0","0","0",\N,"10344","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115543","722875","722875","精工男腕表","https://item.jd.com/722875.html","100239","0","0.00","1850.00","0","0","个",\N,"1","0","0","0","0",\N,"10344","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115544","7229047","7229047","森马休闲鞋","https://item.jd.com/7229047.html","100221","0","0.00","499.00","0","0","个",\N,"1","0","0","0","0",\N,"10277","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115545","7248139","7248139","kakaKUT-28D","https://item.jd.com/7248139.html","102226","0","0.00","640.00","0","0","个",\N,"1","0","0","0","0",\N,"10320","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115546","7248167","7248167","芬达SquierAffinityPJBASSBLK","https://item.jd.com/7248167.html","100104","0","0.00","1800.00","0","0","个",\N,"1","0","0","0","0",\N,"10302","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115547","7253294","7253294","花千朵99朵红玫瑰花","https://item.jd.com/7253294.html","100418","0","0.00","1406.00","0","0","个",\N,"1","0","0","0","0",\N,"10441","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115548","7253310","7253310","花千朵19朵粉玫瑰花","https://item.jd.com/7253310.html","100418","0","0.00","329.00","0","0","个",\N,"1","0","0","0","0",\N,"10441","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115549","7253997","7253997","杰诺JN-508T","https://item.jd.com/7253997.html","100237","0","0.00","899.00","0","0","个",\N,"1","0","0","0","0",\N,"10304","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115550","7254017","7254017","杰诺308","https://item.jd.com/7254017.html","100237","0","0.00","649.00","0","0","个",\N,"1","0","0","0","0",\N,"10304","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115551","7259956","7259956","迪士尼儿童手表","https://item.jd.com/7259956.html","100238","0","0.00","118.00","0","0","个",\N,"1","0","0","0","0",\N,"10308","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115552","7260680","7260680","精工男表","https://item.jd.com/7260680.html","100239","0","0.00","1780.00","0","0","个",\N,"1","0","0","0","0",\N,"10344","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115553","7260682","7260682","精工男表","https://item.jd.com/7260682.html","100239","0","0.00","1680.00","0","0","个",\N,"1","0","0","0","0",\N,"10344","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115554","7265673","7265673","ThinkPadT580","https://item.jd.com/7265673.html","100071","0","0.00","10999.00","0","0","个",\N,"1","0","0","0","0",\N,"10380","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115555","729221","729221","飞利浦FC8760/81","https://item.jd.com/729221.html","100091","0","0.00","859.00","0","0","个",\N,"1","0","0","0","0",\N,"10304","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115556","7295776","7295776","唐麦T3","https://item.jd.com/7295776.html","100437","0","0.00","119.00","0","0","个",\N,"1","0","0","0","0",\N,"10395","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115557","7296649","7296649","京选小LⅡ代","https://item.jd.com/7296649.html","100398","0","0.00","399.00","0","0","个",\N,"1","0","0","0","0",\N,"10345","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115558","7302491","7302491","得力L5070","https://item.jd.com/7302491.html","100135","0","0.00","8.00","0","0","个",\N,"1","0","0","0","0",\N,"10348","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115559","7304431","7304431","JBLTUNE600BTNC","https://item.jd.com/7304431.html","100087","0","0.00","899.00","0","0","个",\N,"1","0","0","0","0",\N,"10395","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115560","7321794","7321794","华为P20","https://item.jd.com/7321794.html","100112","0","0.00","2788.00","0","0","个",\N,"1","0","0","0","0",\N,"351","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115561","7322123","7322123","凡丁堡214FL","https://item.jd.com/7322123.html","100137","0","0.00","958.00","0","0","个",\N,"1","0","0","0","0",\N,"10401","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115562","7326617","7326617","家乐铭品ZC1602-TM","https://item.jd.com/7326617.html","100075","0","0.00","299.00","0","0","个",\N,"1","0","0","0","0",\N,"10432","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115563","7326643","7326643","家乐铭品X172-TM","https://item.jd.com/7326643.html","100075","0","0.00","249.00","0","0","个",\N,"1","0","0","0","0",\N,"10432","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115564","7339877","7339877","红豆居家情侣套装7503/504","https://item.jd.com/7339877.html","105286","0","0.00","299.80","0","0","个",\N,"1","0","0","0","0",\N,"10377","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115565","7340365","7340365","TOM26寸相思木TUT-700","https://item.jd.com/7340365.html","105285","0","0.00","615.00","0","0","个",\N,"1","0","0","0","0",\N,"10320","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115566","7340369","7340369","TOM26寸桃花芯单板JYY-T1","https://item.jd.com/7340369.html","105285","0","0.00","790.00","0","0","个",\N,"1","0","0","0","0",\N,"10320","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115567","7340371","7340371","TOM26寸桃花芯单板JYY-T1E电箱","https://item.jd.com/7340371.html","105285","0","0.00","990.00","0","0","个",\N,"1","0","0","0","0",\N,"10320","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115568","7340375","7340375","TOM23寸云杉木单板TUC-280","https://item.jd.com/7340375.html","105285","0","0.00","580.00","0","0","个",\N,"1","0","0","0","0",\N,"10320","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115569","7340377","7340377","TOM26寸云杉木单板TUT-280E电箱","https://item.jd.com/7340377.html","105285","0","0.00","795.00","0","0","个",\N,"1","0","0","0","0",\N,"10320","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115570","7340379","7340379","TOM23寸桃花芯单板TUC-230","https://item.jd.com/7340379.html","105285","0","0.00","630.00","0","0","个",\N,"1","0","0","0","0",\N,"10320","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115571","7347854","7347854","唐麦F3","https://item.jd.com/7347854.html","100437","0","0.00","79.00","0","0","个",\N,"1","0","0","0","0",\N,"10395","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115572","7361646","7361646","斯凯奇54354/BKW","https://item.jd.com/7361646.html","100294","0","0.00","498.00","0","0","个",\N,"1","0","0","0","0",\N,"10411","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115573","7361864","7361864","斯凯奇14804/BKW","https://item.jd.com/7361864.html","100294","0","0.00","498.00","0","0","个",\N,"1","0","0","0","0",\N,"10411","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115574","7362064","7362064","wellymerckWM004M","https://item.jd.com/7362064.html","100403","0","0.00","1180.00","0","0","个",\N,"1","0","0","0","0",\N,"10367","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115575","7363100","7363100","美菱MH-190D","https://item.jd.com/7363100.html","100285","0","0.00","269.00","0","0","个",\N,"1","0","0","0","0",\N,"363","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115576","7363102","7363102","美菱MH-190","https://item.jd.com/7363102.html","100285","0","0.00","159.00","0","0","个",\N,"1","0","0","0","0",\N,"363","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115577","7365551","7365551","图拉斯图拉斯-专属系列临时停车牌(睿变版)","https://item.jd.com/7365551.html","105287","0","0.00","78.00","0","0","个",\N,"1","0","0","0","0",\N,"10270","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115578","7368273","7368273","精工男表","https://item.jd.com/7368273.html","100239","0","0.00","2580.00","0","0","个",\N,"1","0","0","0","0",\N,"10344","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115579","7370789","7370789","美的T4-L326F","https://item.jd.com/7370789.html","101603","0","0.00","449.00","0","0","个",\N,"1","0","0","0","0",\N,"10370","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115580","7375858","7375858","摩托罗拉XT1925-10","https://item.jd.com/7375858.html","105288","0","0.00","649.00","0","0","个",\N,"1","0","0","0","0",\N,"351","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115581","7381884","7381884","凡丁堡091","https://item.jd.com/7381884.html","100137","0","0.00","958.00","0","0","个",\N,"1","0","0","0","0",\N,"10301","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115582","7381916","7381916","凡丁堡434可调光","https://item.jd.com/7381916.html","100137","0","0.00","458.00","0","0","个",\N,"1","0","0","0","0",\N,"10301","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115583","7382008","7382008","中伟更衣柜","https://item.jd.com/7382008.html","105289","0","0.00","2319.00","0","0","个",\N,"1","0","0","0","0",\N,"10403","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115584","7382114","7382114","联想威6系列","https://item.jd.com/7382114.html","100321","0","0.00","5599.00","0","0","个",\N,"1","0","0","0","0",\N,"10380","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115585","739422","739422","奥克斯WDF30-10B","https://item.jd.com/739422.html","105290","0","0.00","99.00","0","0","个",\N,"1","0","0","0","0",\N,"126","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
"115586","7398406","7398406","京东京造JZCMY-01","https://item.jd.com/7398406.html","100108","0","0.00","499.00","0","0","个",\N,"1","0","0","0","0",\N,"10428","0","0","0","","0","0","2020-09-09 15:38:59","0","0","0",\N,\N,\N,"1","2020-09-09 15:38:59","0",\N,"2020-09-09 15:38:59"
